,Time,year_month,week,hour,unit,block,gfa,usage,Value
18841,2023-05-08 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0495251747601103
18842,2023-05-08 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0913648370226609
18843,2023-05-08 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.000652415050854
18844,2023-05-08 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0341621278254138
18845,2023-05-08 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.067644989148869
18846,2023-05-08 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.2270989659175756
18847,2023-05-08 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0579141506982656
18848,2023-05-08 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0919105095552993
18849,2023-05-08 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0660854648631481
18850,2023-05-08 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0736287316936049
18851,2023-05-08 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1077219472085606
18852,2023-05-08 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1081987766025655
18853,2023-05-08 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0592214694524582
18854,2023-05-08 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0830842519940647
18855,2023-05-08 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0382176986103341
18856,2023-05-08 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0285988294796183
18857,2023-05-08 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0929201375242261
18858,2023-05-08 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.075290554869647
18859,2023-05-08 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0503315655967769
18860,2023-05-08 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1975798603254621
18861,2023-05-08 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0489198604616678
18862,2023-05-09 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0712348265474629
18863,2023-05-09 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.056852835694168
18864,2023-05-09 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0277455989793014
18865,2023-05-09 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0468741922303314
18866,2023-05-09 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0724534335022393
18867,2023-05-09 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0539280930505085
18868,2023-05-09 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0699591257135132
18869,2023-05-09 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.2166138922959157
18870,2023-05-09 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1859873000289017
18871,2023-05-09 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.10950858216678
18872,2023-05-09 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1091325840752148
18873,2023-05-09 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0869352838114288
18874,2023-05-09 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0269199421049907
18875,2023-05-09 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1009217867708119
18876,2023-05-09 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0736800038658646
18877,2023-05-09 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0241006961240698
18878,2023-05-09 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1034290930452584
18879,2023-05-09 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0785399487896304
18880,2023-05-09 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0836343314288501
18881,2023-05-09 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.129349018147536
18882,2023-05-09 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0709559688323422
18883,2023-05-09 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1223082790200071
18884,2023-05-09 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1260412014880091
18885,2023-05-09 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0818314054265476
18886,2023-05-10 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1300600862112413
18887,2023-05-10 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0639573522078135
18888,2023-05-10 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0920755717912352
18889,2023-05-10 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1272003974671537
18890,2023-05-10 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0590348699985975
18891,2023-05-10 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0291324649758725
18892,2023-05-10 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1143142496730001
18893,2023-05-10 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.2267870146066229
18894,2023-05-10 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1260350646677897
18895,2023-05-10 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0373988553844951
18896,2023-05-10 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0730485559145421
18897,2023-05-10 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0602914512815901
18898,2023-05-10 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.027008531949117
18899,2023-05-10 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.071151233463649
18900,2023-05-10 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0935339452955713
18901,2023-05-10 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0630391469785442
18902,2023-05-10 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0800033089501574
18903,2023-05-10 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1130885363885661
18904,2023-05-10 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0923064058560256
18905,2023-05-10 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0877241253206405
18906,2023-05-10 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0278129154186949
18907,2023-05-10 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0497433242843289
18908,2023-05-10 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0561594211851243
18909,2023-05-10 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.164627260758882
18910,2023-05-11 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1144071677612305
18911,2023-05-11 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0683758468276633
18912,2023-05-11 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0507868085583298
18913,2023-05-11 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1250056673307291
18914,2023-05-11 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0501318720022221
18915,2023-05-11 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0698375959862228
18916,2023-05-11 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0518213902256641
18917,2023-05-11 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1469987503749016
18918,2023-05-11 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.3491632311135695
18919,2023-05-11 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0974747336459907
18920,2023-05-11 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1095367530547856
18921,2023-05-11 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.027091526867308
18922,2023-05-11 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.025171790830156
18923,2023-05-11 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0493192275026074
18924,2023-05-11 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1010024298148068
18925,2023-05-11 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1277341634906086
18926,2023-05-11 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0959776753026759
18927,2023-05-11 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1397024113357839
18928,2023-05-11 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1072717465414783
18929,2023-05-11 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0445294001923815
18930,2023-05-11 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0872422956294109
18931,2023-05-11 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0794526577498058
18932,2023-05-11 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1268641317675077
18933,2023-05-11 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0662652118011844
18934,2023-05-12 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0661448292873149
18935,2023-05-12 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0541278169017808
18936,2023-05-12 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0308019233162106
18937,2023-05-12 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0842752312873775
18938,2023-05-12 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0622581348266107
18939,2023-05-12 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1003571533247054
18940,2023-05-12 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1172373934196435
18941,2023-05-12 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1910218283138871
18942,2023-05-12 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0392314669887776
18943,2023-05-12 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0402943674621895
18944,2023-05-12 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0899812719793992
18945,2023-05-12 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0485611740012788
18946,2023-05-12 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0423131381639991
18947,2023-05-12 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0283580292239028
18948,2023-05-12 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0559648909009204
18949,2023-05-12 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0546828192806337
18950,2023-05-12 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1202754440700413
18951,2023-05-12 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0484394498564576
18952,2023-05-12 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0872990175950632
18953,2023-05-12 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0876147633450488
18954,2023-05-12 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0945916431259647
18955,2023-05-12 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0426185065442422
18956,2023-05-12 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.07099033876743
18957,2023-05-12 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.071765412027589
18958,2023-05-13 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.051708601552838
18959,2023-05-13 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0784829221325536
18960,2023-05-13 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0976760278496156
18961,2023-05-13 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0792012240404419
18962,2023-05-13 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0910643618242704
18963,2023-05-13 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0518301785721167
18964,2023-05-13 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0323938590447718
18965,2023-05-13 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0029621093786405
18966,2023-05-13 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0726919193159621
18967,2023-05-13 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0828312244389312
18968,2023-05-13 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0049051146250112
18969,2023-05-13 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.091523180505336
18970,2023-05-13 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0727706384777147
18971,2023-05-13 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0746507853318754
18972,2023-05-13 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0321281737322339
18973,2023-05-13 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1146204248235134
18974,2023-05-13 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1028287576915166
18975,2023-05-13 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0207339751899175
18976,2023-05-13 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0677033213042141
18977,2023-05-13 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0640954353567126
18978,2023-05-13 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.065060823035069
18979,2023-05-13 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0132684460310951
18980,2023-05-13 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0720521149554923
18981,2023-05-13 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0260503221718639
18982,2023-05-14 00:00:00,2023-05,19,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.084214713547459
18983,2023-05-14 01:00:00,2023-05,19,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1027339571393456
18984,2023-05-14 02:00:00,2023-05,19,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0427770264976556
18985,2023-05-14 03:00:00,2023-05,19,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1692396771179885
18986,2023-05-14 04:00:00,2023-05,19,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0242334618558923
18987,2023-05-14 05:00:00,2023-05,19,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0324980984296432
18988,2023-05-14 06:00:00,2023-05,19,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0156785836373587
18989,2023-05-14 07:00:00,2023-05,19,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0950218359642415
18990,2023-05-14 08:00:00,2023-05,19,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0155372582057268
18991,2023-05-14 09:00:00,2023-05,19,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0310735146816504
18992,2023-05-14 10:00:00,2023-05,19,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0093753456593551
18993,2023-05-14 11:00:00,2023-05,19,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0607760759292079
18994,2023-05-14 12:00:00,2023-05,19,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0285690773574425
18995,2023-05-14 13:00:00,2023-05,19,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0164897591334074
18996,2023-05-14 14:00:00,2023-05,19,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0732381332554142
18997,2023-05-14 15:00:00,2023-05,19,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0960800231335686
18998,2023-05-14 16:00:00,2023-05,19,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0827191674739999
18999,2023-05-14 17:00:00,2023-05,19,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0808279904926049
19000,2023-05-14 18:00:00,2023-05,19,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0889630379789694
19001,2023-05-14 19:00:00,2023-05,19,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0973474031490248
19002,2023-05-14 20:00:00,2023-05,19,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0739661711597198
19003,2023-05-14 21:00:00,2023-05,19,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0834582904247795
19004,2023-05-14 22:00:00,2023-05,19,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1013575480022526
19005,2023-05-14 23:00:00,2023-05,19,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0849227327020309
19006,2023-05-15 00:00:00,2023-05,20,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0212543038306767
19007,2023-05-15 01:00:00,2023-05,20,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0074007139923538
19008,2023-05-15 02:00:00,2023-05,20,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0913197623453196
19009,2023-05-15 03:00:00,2023-05,20,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0284567942126933
19010,2023-05-15 04:00:00,2023-05,20,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0367012891035956
19011,2023-05-15 05:00:00,2023-05,20,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0374722453187788
19012,2023-05-15 06:00:00,2023-05,20,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0881135308826318
19013,2023-05-15 07:00:00,2023-05,20,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1123797207705225
19014,2023-05-15 08:00:00,2023-05,20,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.3605388533064729
19015,2023-05-15 09:00:00,2023-05,20,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0616913844750902
19016,2023-05-15 10:00:00,2023-05,20,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0735423551426264
19017,2023-05-15 11:00:00,2023-05,20,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0961990907919196
19018,2023-05-15 12:00:00,2023-05,20,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0838504543841731
19019,2023-05-15 13:00:00,2023-05,20,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0977846597267725
19020,2023-05-15 14:00:00,2023-05,20,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0911181598470304
19021,2023-05-15 15:00:00,2023-05,20,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0322458147988385
19022,2023-05-15 16:00:00,2023-05,20,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1066570006277302
19023,2023-05-15 17:00:00,2023-05,20,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0858769458701929
19024,2023-05-15 18:00:00,2023-05,20,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1143299192524692
19025,2023-05-15 19:00:00,2023-05,20,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0328729152916975
19026,2023-05-15 20:00:00,2023-05,20,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.083671868104983
19027,2023-05-15 21:00:00,2023-05,20,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0556576222010371
19028,2023-05-15 22:00:00,2023-05,20,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.2084531801486734
19029,2023-05-15 23:00:00,2023-05,20,23,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1554663859873386
19030,2023-05-16 00:00:00,2023-05,20,00,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0597463100329048
19031,2023-05-16 01:00:00,2023-05,20,01,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0570884420522894
19032,2023-05-16 02:00:00,2023-05,20,02,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1026706602595409
19033,2023-05-16 03:00:00,2023-05,20,03,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0843956429114887
19034,2023-05-16 04:00:00,2023-05,20,04,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0965929650899208
19035,2023-05-16 05:00:00,2023-05,20,05,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0154704314390144
19036,2023-05-16 06:00:00,2023-05,20,06,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0862091664025229
19037,2023-05-16 07:00:00,2023-05,20,07,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1237683105432247
19038,2023-05-16 08:00:00,2023-05,20,08,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.271550086069572
19039,2023-05-16 09:00:00,2023-05,20,09,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0936932425492599
19040,2023-05-16 10:00:00,2023-05,20,10,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0409022164711837
19041,2023-05-16 11:00:00,2023-05,20,11,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0152461716718465
19042,2023-05-16 12:00:00,2023-05,20,12,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1320346821374625
19043,2023-05-16 13:00:00,2023-05,20,13,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1003756434676421
19044,2023-05-16 14:00:00,2023-05,20,14,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0449026143324428
19045,2023-05-16 15:00:00,2023-05,20,15,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0330453300121186
19046,2023-05-16 16:00:00,2023-05,20,16,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0151414669686482
19047,2023-05-16 17:00:00,2023-05,20,17,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0108120371565092
19048,2023-05-16 18:00:00,2023-05,20,18,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1009579852947466
19049,2023-05-16 19:00:00,2023-05,20,19,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0628232061664437
19050,2023-05-16 20:00:00,2023-05,20,20,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.045474780313964
19051,2023-05-16 21:00:00,2023-05,20,21,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.0288208149533541
19052,2023-05-16 22:00:00,2023-05,20,22,P9Tk,dsta_blk-699-water,767.57,Non-discretionary Usage,0.1034158817452424
